id,object_name,address
141469,Berikoni,"город Москва, улица Мичуринский Проспект, Олимпийская Деревня, дом 4, корпус 3"
186373,LA CASA DEL VINO,"город Москва, улица Раменки, дом 5"
185596,Москва Поет,"город Москва, Хорошёвское шоссе, дом 68"
185546,Шаурма,"город Москва, Хорошёвское шоссе, дом 68"
187668,Баркас,"Ленинградский проспект, дом 39, строение 2"
188046,Голубка,"город Москва, улица Малая Дмитровка, дом 3"
173285,Московский,"город Москва, Моховая улица, дом 15/1, строение 1"
184336,Сатва,"город Москва, улица Куусинена, дом 19А"
180362,Золотая лошадь,"город Москва, Беговая улица, дом 22"
177672,White Eagles Pub,"город Москва, Козицкий переулок, дом 1А, строение 2"
174058,Кофейня «Соловей»,"город Москва, 2-я Рощинская улица, дом 4"
89378,Хинкальная,"город Москва, Столешников переулок, дом 6, строение 5"
180479,Столовая 16-й корпус,"город Москва, Павловская улица, дом 25, строение 16"
174713,Рюмочная,"город Москва, Пятницкий переулок, дом 10, строение 1"
184137,Комета бар,"город Москва, Пятницкий переулок, дом 10, строение 1"
175174,Чайная и Кальянная,"город Москва, Пятницкая улица, дом 41, строение 2"
181779,Булочная-пекарня,"город Москва, Изумрудная улица, дом 3, строение 2"
189672,Фактура бар,"город Москва, Большая Новодмитровская улица, дом 36, строение 4"
185569,Кафе,"город Москва, Пятницкая улица, дом 2/38, строение 1"
178259,Пекарня,"город Москва, Солнцевский проспект, дом 2, строение 3"
180963,Кофе Ти,"город Москва, Каширский проезд, дом 5"
185403,Хорошая столовая,"город Москва, проезд Добролюбова, дом 3, строение 3"
72081,Столовая в школе 1194 корп.1548 (ранее УВК 1639),"город Москва, город Зеленоград, корпус 1548"
174063,Кафе «Шашлычок»,"город Москва, город Зеленоград, корпус 1543"
174064,Хинкалико,"город Москва, город Зеленоград, корпус 1543"
187090,Кафе Louis Vuitton,"город Москва, Красная площадь, дом 3"
186961,Bosco Cafe,"город Москва, Красная площадь, дом 3"
186969,Bosco Bar,"город Москва, Красная площадь, дом 3"
186973,Кафе у фонтана,"город Москва, Красная площадь, дом 3"
185567,Metafora Bar,"город Москва, Покровский бульвар, дом 8, строение 1"
187179,Смузи-Бар «Ешь Фрукт»,"город Москва, улица Маросейка, дом 4/2, строение 1"
187182,Тайская кухня «Том-Ям»,"город Москва, улица Маросейка, дом 4/2, строение 1"
187231,Пита-пита,"город Москва, улица Маросейка, дом 4/2, строение 1"
187200,Лапша Тянем-Потянем,"город Москва, улица Маросейка, дом 4/2, строение 1"
187201,"Суши, мидии, устрицы","город Москва, улица Маросейка, дом 4/2, строение 1"
187202,Венахи,"город Москва, улица Маросейка, дом 4/2, строение 1"
187204,Табу бар вайн,"город Москва, улица Маросейка, дом 4/2, строение 1"
187206,Копченый цех,"город Москва, улица Маросейка, дом 4/2, строение 1"
187435,Сибирская кухня «Некрайний север»,"город Москва, улица Маросейка, дом 4/2, строение 1"
187538,Bob's Your Uncle,"город Москва, улица Маросейка, дом 4/2, строение 1"
187542,Раменная,"город Москва, улица Маросейка, дом 4/2, строение 1"
187545,Pho Viet,"город Москва, улица Маросейка, дом 4/2, строение 1"
187551,Buffalo's & Tacodor,"город Москва, улица Маросейка, дом 4/2, строение 1"
187554,Soul Seoul,"город Москва, улица Маросейка, дом 4/2, строение 1"
187191,Жарим-шпарим,"город Москва, улица Маросейка, дом 4/2, строение 1"
187446,Poutinerie,"город Москва, улица Маросейка, дом 4/2, строение 1"
187450,MixSalad,"город Москва, улица Маросейка, дом 4/2, строение 1"
187453,Гранатовый сок,"город Москва, улица Маросейка, дом 4/2, строение 1"
187457,Облепиха,"город Москва, улица Маросейка, дом 4/2, строение 1"
187465,Аргентинская кухня «El Guacho»,"город Москва, улица Маросейка, дом 4/2, строение 1"
187235,Thali&Dosa,"город Москва, улица Маросейка, дом 4/2, строение 1"
187237,Кухня из сезонных продуктов,"город Москва, улица Маросейка, дом 4/2, строение 1"
187902,LunchJoy Ресторан Китайской Кухни,"город Москва, улица Казакова, дом 8, строение 2"
180516,Шашлычок 24,"город Москва, улица Сергия Радонежского, дом 29-31, строение 4"
177507,Пицца,"город Москва, Саянская улица, дом 8А"
181127,Сели-Поели,"город Москва, Электродный проезд, дом 16"
181124,Кафе 2.0,"город Москва, Электродный проезд, дом 16"
180668,Пекарня,"город Москва, шоссе Энтузиастов, дом 98Б"
148582,Пекарня,"город Москва, Саянская улица, дом 9Б"
189650,Кафе,"город Москва, Саянская улица, дом 2А"
190487,Шашлыкян,"город Москва, Кетчерская улица, дом 4А"
190490,Пекарня «Хлебница»,"город Москва, Кетчерская улица, дом 4А"
173387,Кальянная,"город Москва, Зелёный проспект, дом 1А"
28547,Столовая при школе № 647,"город Москва, 5-я улица Соколиной Горы, дом 14"
173595,Бистро 24,"город Москва, Зелёный проспект, дом 91"
175184,Бар,"город Москва, улица Старый Гай, дом 8А"
188408,Пекарня на дровах,"город Москва, Вешняковская улица, дом 39Г"
187507,Океан Суши,"город Москва, Вешняковская улица, дом 39Г"
187503,СушиStore,"город Москва, Снайперская улица, дом 9А"
190840,Берёзка,"город Москва, Мартеновская улица, дом 25"
188467,Пекарня «Изюминка»,"город Москва, Вешняковская улица, дом 17Б"
173591,Шаурма,"город Москва, улица Молостовых, дом 3Б"
130887,Бухара,"город Москва, Ясеневая улица, дом 19, корпус 1"
180697,Донеретт,"город Москва, Ясеневая улица, дом 32, корпус 3"
180672,Шаверма DONER MASTER,"город Москва, Шипиловская улица, дом 53, корпус 2"
183290,Рандом кафе,"город Москва, улица Генерала Белова, дом 19, корпус 4"
180761,Горячая выпечка,"город Москва, Ореховый бульвар, дом 7, корпус 1, строение 2"
175207,Pizza 24 express,"город Москва, Бакинская улица, дом 6"
173955,Шаверма,"город Москва, улица Мусы Джалиля, дом 15, строение 2"
174432,Донер Кебаб,"город Москва, Ореховый бульвар, дом 53, корпус 2"
183722,Кафе «Барбарис»,"город Москва, Липецкая улица, дом 32"
189845,"Бар «Налей,медведь»","город Москва, Борисовский проезд, дом 24, строение 2"
175941,Столовая Школа №939,"город Москва, Шипиловская улица, дом 27, корпус 2"
175940,Столовая Школы № 939,"город Москва, Борисовский проезд, дом 40, корпус 2"
175944,Столовая Школа №937,"город Москва, улица Маршала Захарова, дом 25, корпус 2"
175974,Столовая Школы № 996,"город Москва, Борисовский проезд, дом 13"
189466,Кафе «Березка»,"город Москва, Касимовская улица, дом 31, корпус 1"
190425,Бар «Кружка Паб»,"город Москва, Луганская улица, дом 10"
177171,Закусочная «Донеретто»,"город Москва, Загорьевская улица, дом 3, корпус 2"
185188,Бистро,"город Москва, Варшавское шоссе, дом 45"
180608,Пекарня,"город Москва, Каширское шоссе, дом 51, корпус 3"
190744,Аладин,"город Москва, Каширское шоссе, дом 10, корпус 1, строение 1"
180284,Шаурма,"город Москва, Михневская улица, дом 7, корпус 2"
175155,"Шаурма,пирожки","город Москва, Варшавское шоссе, дом 59А"
173143,Пицца «Паоло»,"город Москва, Кустанайская улица, дом 6"
183315,Шаверма,"город Москва, улица Москворечье, дом 14"
179578,Шаурма,"город Москва, улица Москворечье, дом 31, корпус 2"
173441,Пекарня,"город Москва, улица Москворечье, дом 23"
172883,Чайхона,"город Москва, улица Генерала Белова, дом 18Б"
189312,Марков Двор,"город Москва, улица Мастеркова, дом 4"
186207,Кафе «Mangal house»,"город Москва, улица Мастеркова, дом 4"
188355,Центральная станция,"город Москва, улица Ленинская Слобода, дом 19, корпус 2"
183217,Кафе «Баязет»,"город Москва, улица Ленинская Слобода, дом 5"
184872,Пекарня,"город Москва, 1-й Автозаводский проезд, дом 5"
175600,БУФЕТ при Школе искусств им. С. Мамонтова,"город Москва, Ярославское шоссе, дом 65"
175218,КАФЕ,"город Москва, Малахитовая улица, дом 14, строение 1"
187775,"ЧАЙХАНА, ПИРОГ ХАУЗ","город Москва, Малахитовая улица, дом 3"
187468,Love Coffee,"город Москва, улица Мастеркова, дом 4"
186385,Чайхана «Баракат»,"город Москва, улица Мастеркова, дом 4"
185370,ПЕКАРНЯ,"город Москва, Малахитовая улица, дом 7"
173467,КАФЕ,"город Москва, Сельскохозяйственная улица, дом 17, корпус 4"
173155,Город-Сад,"Садовая-Сухаревская улица, дом 2/34, строение 2"
174813,Донер,"город Москва, улица Щепкина, дом 47, строение 1"
185893,МиЛя,"город Москва, Новоалексеевская улица, дом 12, строение 1"
175914,Столовая пр Центре проектного творчества Старт-Про,"город Москва, Протопоповский переулок, дом 5"
175579,ШАУРМА. ГРИЛЬ,"город Москва, улица Горбунова, дом 7, корпус 2"
180642,Спорт-бар,"город Москва, Кастанаевская улица, дом 51, корпус 2"
177650,Ирландский Паб,"город Москва, Ярцевская улица, дом 22, строение 1"
183008,Бмле,"город Москва, Партизанская улица, дом 25"
173859,Таксим,"город Москва, улица Арбат, дом 21, строение 1"
180408,Бельгийская картошка,"город Москва, улица Арбат, дом 2/1"
179100,KillFish,"город Москва, улица Арбат, дом 22/2, строение 4"
173860,Таксим,"город Москва, улица Новый Арбат, дом 15"
189020,Любовь и Сладости,"город Москва, улица Новый Арбат, дом 15"
173032,Нар,"город Москва, улица Новый Арбат, дом 21, строение 2"
189763,Самсахана,"город Москва, улица Маршала Чуйкова, дом 14"
185536,СмокПоинт,"город Москва, улица Юных Ленинцев, дом 87, строение 1"
185223,Master Gyros,"город Москва, улица Юных Ленинцев, дом 117, корпус 1, строение 1"
188970,ГБОУ СОШ № 641 им. Сергея Есенина,"город Москва, улица Юных Ленинцев, дом 48, корпус 2"
179336,Шаурма,"город Москва, улица Юных Ленинцев, дом 43/33, строение 2"
188968,«ГБОУ «Школа с углубленным изучением английского языка» №1208»,"город Москва, улица Шумилова, дом 9"
185195,Шаурма,"город Москва, Волгоградский проспект, дом 102"
179283,Шаурма,"город Москва, улица Юных Ленинцев, дом 89, корпус 1"
179343,Шаурма,"город Москва, улица Юных Ленинцев, дом 115"
179679,Японская кулинария,"город Москва, Зеленодольская улица, дом 40"
189131,"Донер, выпечка","город Москва, улица Гурьянова, дом 75, строение 2"
20875,ГП ШБС «ЛЮБЛИНО» ШК. 482,"город Москва, 1-я улица Текстильщиков, дом 5/8"
182845,Пиццерия на вынос,"город Москва, улица Верхние Поля, дом 11, корпус 1, строение 2"
20876,ГП ШБС «ЛЮБЛИНО» ШК. 484,"город Москва, 11-я улица Текстильщиков, дом 6"
178958,Dominos Pizza,"город Москва, улица Талалихина, дом 37"
105989,Люди как люди,"Солянский тупик, дом 1/4, строение 2"
178879,Broms,"город Москва, улица Александра Солженицына, дом 3"
175120,Кафе «Без повода»,"город Москва, Таганская улица, дом 13, строение 2"
175152,Craftlaand,"город Москва, улица Александра Солженицына, дом 17, строение 1"
189037,Wino Bar,"город Москва, Марксистская улица, дом 20, строение 1"
185568,Суши маркет Тапошими,"город Москва, улица Рогожский Вал, дом 5, строение 1"
185555,Кафе,"город Москва, улица Рогожский Вал, дом 5, строение 1"
175157,PLPB пицца,"город Москва, улица Рогожский Вал, дом 5, строение 1"
179403,Свой ключ,"город Москва, улица Солянка, дом 4, строение 4"
173385,Донеретт,"город Москва, Гурьевский проезд, дом 27, корпус 1"
172959,Шаверма,"город Москва, улица Мусы Джалиля, дом 20"
179395,Выпечка,"город Москва, Задонский проезд, дом 16"
180935,ВеГАС,"город Москва, Старокаширское шоссе, дом 2, корпус 10"
180939,Ресторан ВеГАС,"город Москва, Старокаширское шоссе, дом 2, корпус 10"
177709,Лагманты,"город Москва, улица Маршала Бирюзова, дом 34, корпус 2"
182338,Кафе «Хинкальная»,"город Москва, Большая Тульская улица, дом 50"
177134,Кальянная Rodina Lounge,"город Москва, Щёлковское шоссе, дом 2А"
185266,Возрождение,"город Москва, Литовский бульвар, дом 22"
189937,Шаурма,"город Москва, Ратная улица, дом 8А"
184653,Ливингстон,"город Москва, Турчанинов переулок, дом 3, строение 1"
180338,Сели Поели,"город Москва, Открытое шоссе, дом 31, строение 1"
178898,Кафе «Олень»,"город Москва, 6-я Радиальная улица, дом 20, строение 10"
178664,Кафе «Кофишенская»,"город Москва, Дольская улица, дом 10, строение 3"
172884,Козаностра,"город Москва, Ясеневая улица, дом 30А"
182818,Кафе-пекарня,"город Москва, Дмитровское шоссе, дом 73, строение 1"
182872,High Wok & Sushi,"город Москва, Дмитровское шоссе, дом 73, строение 1"
182876,Nem & Pho,"город Москва, Дмитровское шоссе, дом 73, строение 1"
185013,Amore Grande,"город Москва, Дмитровское шоссе, дом 73, строение 1"
29470,Столовая в школе 1739,"город Москва, город Зеленоград, корпус 1555"
189367,Соль,"город Москва, 2-й Южнопортовый проезд, дом 12А, корпус 1, строение 1"
183642,Буфет,"город Москва, улица Сокольнический Вал, дом 17"
189475,КАФЕ,"город Москва, улица Барклая, дом 1Ж"
187687,Столовая,"город Москва, улица Клары Цеткин, дом 33, корпус 35"
187694,Шаурма,"город Москва, улица Клары Цеткин, дом 33, корпус 35"
176379,Узбекские блюда,"город Москва, Автомоторная улица, дом 5Б, строение 2"
173222,Колбасофф,"город Москва, Большая Семёновская улица, дом 32, строение 3"
29472,Столовая в школе 1150 корп.1609,"город Москва, город Зеленоград, корпус 1609"
180129,Кафе,"город Москва, Каширское шоссе, дом 45"
178856,Кафе-бистро,"город Москва, Лобненская улица, дом 14Б"
173444,Кафе «Koffe BREAK»,"город Москва, Кантемировская улица, дом 58"
181819,Столовая,"город Москва, улица Академика Королёва, дом 13, строение 1"
181820,Кафе,"город Москва, улица Академика Королёва, дом 13, строение 1"
29109,ДЕТСКИЙ ДОМ 14,"город Москва, город Зеленоград, корпус 1426"
177940,Выпечка ручной работы,"город Москва, Новодмитровская улица, дом 1, строение 1"
186157,Азия,"город Москва, Новодмитровская улица, дом 1, строение 6"
174772,Свобода Бар,"город Москва, Новодмитровская улица, дом 1, строение 9"
177936,MELT ME,"город Москва, Новодмитровская улица, дом 1, строение 9"
177938,Ветераны Фалафеля,"город Москва, Новодмитровская улица, дом 1, строение 9"
178082,Хонест,"город Москва, Новодмитровская улица, дом 1, строение 10"
174764,Мисада,"город Москва, Новодмитровская улица, дом 1, строение 10"
178088,Studiofood,"город Москва, Новодмитровская улица, дом 1, строение 12"
29469,Столовая в школе 1150 корп.1632 (ранее школа 1913),"город Москва, город Зеленоград, корпус 1632"
187346,ШАВЕРМА,"город Москва, проезд Стратонавтов, дом 12, строение 1"
185429,Русские обеды,"город Москва, Складочная улица, дом 1, строение 43"
190416,Пекарня,"город Москва, Пятницкое шоссе, дом 43"
176042,Столовая,"город Москва, Газгольдерная улица, дом 6"
190198,Идола турецкий донер,"город Москва, Пятницкая улица, дом 24"
29465,Столовая в школе 1151 корп.1469,"город Москва, город Зеленоград, корпус 1469"
72084,Столовая в школе 2045 корп.1611 (ранее УВК 1762),"город Москва, город Зеленоград, корпус 1611"
179407,Кафе,"город Москва, улица Золоторожский Вал, дом 38, строение 1"
180655,Своя тема,"город Москва, Маленковская улица, дом 32, строение 3"
179960,Мираж,"город Москва, Большая Черкизовская улица, дом 22"
175677,La Casa Cubana,"город Москва, улица Большая Полянка, дом 65/74, строение 1"
188093,Столовая,"город Москва, улица Большая Якиманка, дом 33/13, строение 1"
173661,КАФЕ,"город Москва, улица Докукина, дом 6"
185047,Кафе,"город Москва, Енисейская улица, дом 1, строение 1"
181241,КАФЕ,"город Москва, Малахитовая улица, владение 27, строение 5"
183448,Дулганов Эрик Ержанович,"город Москва, улица Сущёвский Вал, дом 5, строение 20"
182665,HAMM'S FOOD,"город Москва, улица Сущёвский Вал, дом 5, строение 21"
185046,Магазин фасфудной продукции,"город Москва, Новодмитровская улица, дом 5А, строение 2"
183065,Печь и Гриль,"город Москва, Большая Новодмитровская улица, дом 14, строение 4"
183893,Каменев Василий Владимирович,"город Москва, улица Сущёвский Вал, дом 5, строение 1"
183914,Каменев Василий Владимирович,"город Москва, улица Сущёвский Вал, дом 5, строение 1А"
183942,Каменев Василий Владимирович,"город Москва, улица Сущёвский Вал, дом 5, строение 1"
184613,Печорин Александр Александрович,"город Москва, улица Сущёвский Вал, дом 5, строение 1"
184615,Гацоева Анжела Камалдиновна,"город Москва, улица Сущёвский Вал, дом 5, строение 5"
184616,Кафе «Прибой»,"город Москва, улица Сущёвский Вал, дом 5, строение 1"
183851,Каменев Василий Владимирович,"город Москва, улица Сущёвский Вал, дом 5, строение 6"
183855,Каменев Василий Владимирович,"город Москва, улица Сущёвский Вал, дом 5, строение 6"
21116,ПРОПИКОМ,"город Москва, 8-й проезд Марьиной Рощи, дом 30, строение 1"
179570,"Выпечка, шаурма","город Москва, Псковская улица, дом 2А"
174981,Шаурма,"город Москва, Отрадная улица, дом 17"
181411,Провинчи,"город Москва, улица Сущёвский Вал, дом 43, строение 2"
176563,БАРБЕКЮ РЕСТОРАН,"город Москва, Шереметьевская улица, дом 19, корпус 2, строение 2"
183179,Пиво.Бургеры.Кофе.,"город Москва, Большая Новодмитровская улица, дом 12, строение 16"
183557,Распутин,"город Москва, Дмитровское шоссе, дом 171"
190306,Шаурма,"город Москва, проспект Мира, дом 102, корпус 1"
186559,Вино и гады,"город Москва, проспект Мира, дом 102, корпус 1"
173248,BEER DOCK,"город Москва, улица Образцова, дом 14"
186484,Кафе,"город Москва, Путевой проезд, дом 34А"
176007,ПЕКАРНЯ,"город Москва, улица Менжинского, дом 38, корпус 1, строение 2"
181725,Донер&Тантуни,"город Москва, улица Малыгина, дом 9, строение 2"
181706,Пекарня Донер,"город Москва, улица Малыгина, дом 9, строение 2"
179717,Донеретто Пекарня,"город Москва, Малая Ботаническая улица, дом 24А, строение 1"
179353,Кебаб,"город Москва, улица Лескова, владение 1А, строение 1"
183229,Pho Viet,"город Москва, Шереметьевская улица, дом 20"
183242,Rolls,"город Москва, Шереметьевская улица, дом 20"
173100,Prim,"город Москва, Бутырская улица, дом 76, строение 1"
181942,Лагман № 1,"город Москва, улица Лётчика Бабушкина, дом 30, строение 9"
179364,Кафе Сабвей,"город Москва, Сигнальный проезд, владение 6А"
183654,Каменев Василий Владимирович,"город Москва, улица Сущёвский Вал, дом 5, строение 12"
190756,Ибрагимов Магомед Сулейманович,"город Москва, улица Сущёвский Вал, дом 5, строение 12"
190757,Ибрагимов Магомед Сулейманович,"город Москва, улица Сущёвский Вал, дом 5, строение 12"
179340,Донер кебаб,"город Москва, улица Плещеева, дом 4, корпус 1"
178858,Донер,"город Москва, улица Плещеева, дом 4, корпус 1"
179670,Шаурма,"город Москва, проезд Дежнёва, владение 23Б"
177952,Донеретт Пекарня,"город Москва, улица Декабристов, дом 43, строение 1"
183537,Правdа кафе,"город Москва, Большая Новодмитровская улица, дом 23, строение 1"
174978,ШАУРМА,"город Москва, Каргопольская улица, владение 14А"
184195,Кофе на вынос,"город Москва, улица Пришвина, дом 22"
186577,Кафе,"город Москва, Алтуфьевское шоссе, дом 72"
190797,Крошка Картошка,"город Москва, Дмитровское шоссе, дом 116Д"
190498,Шеф Бургер,"город Москва, Дмитровское шоссе, дом 116Д"
190264,ЛавашОк,"город Москва, Дмитровское шоссе, дом 116Д"
184682,Кафе Теремок,"город Москва, Алтуфьевское шоссе, дом 86, корпус 1"
179610,Шаурма,"город Москва, Лианозовский проезд, владение 4А"
190307,Ланч кафе,"город Москва, проспект Мира, дом 102, строение 4"
185073,Пекарня,"город Москва, Широкая улица, дом 13А"
185753,Кафе Халяль,"город Москва, улица Плещеева, дом 4, корпус 1, строение 5"
181944,Жасмин,"город Москва, улица Лётчика Бабушкина, дом 30, строение 1"
182369,Кебеб,"город Москва, улица Лескова, дом 26Б"
182426,Выпечка,"город Москва, улица Бориса Галушкина, владение 2А"
185718,Бургер Шеф,"город Москва, улица Плещеева, дом 4, корпус 1, строение 1"
174933,Шаурма,"город Москва, проезд Нансена, владение 3Б"
179591,Шаурма,"город Москва, Череповецкая улица, дом 12А"
178075,Кафе,"город Москва, улица Сущёвский Вал, дом 18"
184441,Дюссельдорф,"город Москва, Алтуфьевское шоссе, дом 70, корпус 1"
176087,Кафетерий,"город Москва, проезд Серебрякова, дом 6"
186117,Шарон,"город Москва, Ярославское шоссе, дом 124"
185070,Вьетнамская кухня,"город Москва, Снежная улица, дом 27"
185101,Пивной бар Карасик,"город Москва, улица Пришвина, дом 8, корпус 2"
175623,БОЧКА,"город Москва, Высоковольтный проезд, дом 2А"
183271,Donatello's,"город Москва, Шереметьевская улица, дом 6, корпус 1"
183281,Wok & Рис,"город Москва, Шереметьевская улица, дом 6, корпус 1"
183293,Ржавый флюгер,"город Москва, Шереметьевская улица, дом 6, корпус 1"
183018,Кафе СВЕЖЪ,"город Москва, Нововладыкинский проезд, дом 8, строение 5"
186810,Полка,"город Москва, Алтуфьевское шоссе, дом 48, корпус 2"
186834,Фреш бар,"город Москва, Алтуфьевское шоссе, дом 48, корпус 2"
186753,Кафе,"город Москва, Студёный проезд, дом 7Б"
182143,Ванильное небо,"город Москва, улица Двинцев, дом 12, корпус 1, строение 1"
28737,СТОЛОВАЯ-ДОГОТОВОЧНАЯ ПРИ ШКОЛЕ 1414,"город Москва, улица Советской Армии, дом 9"
174630,Кебаб,"город Москва, Костромская улица, дом 17"
189793,Кафе Мята,"город Москва, Костромская улица, дом 17"
28743,ВОЛНА БИЗНЕСА,"город Москва, 5-й проезд Марьиной Рощи, дом 15А, строение 1"
183259,Шаурмания,"город Москва, Дмитровское шоссе, дом 163А, корпус 1"
187101,Шаурма,"город Москва, 1-я Мытищинская улица, дом 26, строение 1"
183287,БарНум,"город Москва, Дмитровское шоссе, дом 163А, корпус 2"
188858,Столовая,"город Москва, Дмитровское шоссе, дом 118, корпус 1"
175791,Додо Пицца,"город Москва, Алтуфьевское шоссе, дом 24, корпус 1"
173001,Столовая,"город Москва, Бибиревская улица, дом 8, корпус 1"
190223,Фудкорд,"город Москва, Складочная улица, дом 1, строение 1"
190180,Осторожно слон,"город Москва, Складочная улица, дом 1, строение 1"
190182,Гриль бар Meet Meat,"город Москва, Складочная улица, дом 1, строение 1"
190185,Пиццерия Vesuvio,"город Москва, Складочная улица, дом 1, строение 1"
188038,Столовая Домашние обеды,"город Москва, Складочная улица, дом 1, строение 1"
190295,Столовая,"город Москва, Дмитровское шоссе, дом 161Б"
190300,Ресторан,"город Москва, Дмитровское шоссе, дом 161Б"
181762,Суши Стор,"город Москва, Изумрудная улица, дом 18"
187993,Баскет Ланч,"город Москва, Складочная улица, дом 1, строение 50"
176260,Выпечка,"город Москва, бульвар Маршала Рокоссовского, дом 31"
187290,ШАУРМА,"город Москва, Пермская улица, дом 7, строение 1"
181406,Чайхана,"город Москва, Уральская улица, дом 1А"
176479,Выпечка,"город Москва, Ивантеевская улица, дом 25А"
178086,Грузинская кухня,"город Москва, Открытое шоссе, дом 9, строение 14А"
177996,Мёд,"город Москва, Открытое шоссе, дом 9, строение 14А"
178004,Фо & Ролл,"город Москва, Открытое шоссе, дом 9, строение 14А"
178098,Чебуречная,"город Москва, Открытое шоссе, дом 9, строение 14А"
178111,Сэндвичи,"город Москва, Открытое шоссе, дом 9, строение 14А"
177747,Советские пончики,"город Москва, Открытое шоссе, дом 9, строение 14А"
177748,Веганская кухня,"город Москва, Открытое шоссе, дом 9, строение 14А"
178862,Фриз кейк,"город Москва, Открытое шоссе, дом 9, строение 14А"
178873,Кумру,"город Москва, Открытое шоссе, дом 9, строение 14А"
178875,Дагестанская кухня,"город Москва, Открытое шоссе, дом 9, строение 14А"
178880,Meat love burger,"город Москва, Открытое шоссе, дом 9, строение 14А"
178288,Суши Стор,"город Москва, Открытое шоссе, дом 9, строение 14А"
178414,Индийская кухня,"город Москва, Открытое шоссе, дом 9, строение 14А"
178675,Смузи бар,"город Москва, Открытое шоссе, дом 9, строение 14А"
178677,Пиццерия Пинза,"город Москва, Открытое шоссе, дом 9, строение 14А"
178678,Мексиканская кухня,"город Москва, Открытое шоссе, дом 9, строение 14А"
178589,Бивис Паб,"город Москва, Открытое шоссе, дом 9, строение 14А"
178612,Крафтовое пиво,"город Москва, Открытое шоссе, дом 9, строение 14А"
178645,Молочные коктейли,"город Москва, Открытое шоссе, дом 9, строение 14А"
178650,Русская кухня,"город Москва, Открытое шоссе, дом 9, строение 14А"
178481,Шашлычная,"город Москва, Открытое шоссе, дом 9, строение 14А"
178579,Китайская кухня,"город Москва, Открытое шоссе, дом 9, строение 14А"
182920,Фермерская шаурма,"город Москва, Открытое шоссе, дом 9, строение 14А"
183244,Корн доги,"город Москва, Открытое шоссе, дом 9, строение 14А"
183282,Плов,"город Москва, Открытое шоссе, дом 9, строение 14А"
183312,Дагестанская кухня,"город Москва, Открытое шоссе, дом 9, строение 14А"
183007,Салат бар,"город Москва, Открытое шоссе, дом 9, строение 14А"
183235,Корейская кухня,"город Москва, Открытое шоссе, дом 9, строение 14А"
183145,"Тайское мороженое, лимонады","город Москва, Открытое шоссе, дом 9, строение 14А"
183652,Немецкая кухня,"город Москва, Открытое шоссе, дом 9, строение 14А"
183665,Хот доги,"город Москва, Открытое шоссе, дом 9, строение 14А"
183460,"Сладкая вата, попкорн","город Москва, Открытое шоссе, дом 9, строение 14А"
183447,Выпечка,"город Москва, Открытое шоссе, дом 9, строение 14А"
183706,Испанские пончики Чуррос,"город Москва, Открытое шоссе, дом 9, строение 14А"
187059,Столовая,"город Москва, Щёлковское шоссе, дом 5, строение 1"
177573,Пунк питания,"город Москва, Большая Черкизовская улица, дом 125"
177231,Пункт питания,"город Москва, Большая Черкизовская улица, дом 125"
177233,Пункт питания,"город Москва, Большая Черкизовская улица, дом 125"
177235,Милти,"город Москва, Большая Черкизовская улица, дом 125"
184830,Бар,"город Москва, Краснобогатырская улица, дом 90, строение 16"
174908,Бистро5,"город Москва, Щёлковское шоссе, дом 100, корпус 3"
181711,Столовая №15,"город Москва, Краснобогатырская улица, дом 2, строение 7"
28307,Столовая,"город Москва, 1-я улица Бухвостова, дом 12/11, корпус 13"
176197,Кебаб,"город Москва, 2-я Рыбинская улица, дом 13"
176910,Gotham lounge,"город Москва, 2-я Рыбинская улица, дом 13"
181631,Gold,"город Москва, Краснобогатырская улица, дом 2, строение 2"
183887,Курочка с Нами,"город Москва, Щёлковское шоссе, дом 100, корпус 100"
173762,Столовая «Компотик»,"город Москва, Щёлковское шоссе, дом 23А"
150844,Кровля,"город Москва, Электродная улица, дом 8, строение 4"
177490,Каспий,"город Москва, улица Руднёвка, дом 5"
178737,Дуэт,"город Москва, улица Руднёвка, дом 5"
180159,Кальянная «Abu Dhabi»,"город Москва, улица Дмитриевского, дом 21"
179128,Булочная Фокина,"город Москва, Старая Басманная улица, дом 6, строение 3"
177131,Кальянная Garnet Loung,"город Москва, Щёлковское шоссе, дом 72"
190112,Бильярдный клуб 15-ый шар,"город Москва, улица Казакова, дом 8А, строение 3"
190404,Сармат,"город Москва, Измайловское шоссе, дом 71, строение 10"
173703,Кальянная Loft 24,"город Москва, Семёновская площадь, дом 7, корпус 17"
177063,Кафе,"город Москва, шоссе Энтузиастов, дом 31"
175276,Дон Хуан,"город Москва, Электродная улица, дом 2, строение 32"
174874,Кафе въетнамской кухни «Фо стрит»,"город Москва, Электродная улица, дом 2, строение 32"
182078,Джо кофе,"город Москва, Электродная улица, дом 2, строение 32"
182082,Шиф кафе,"город Москва, Электродная улица, дом 2, строение 32"
185357,Московская сеть кальянных МСК,"город Москва, Электродная улица, дом 2, строение 32"
29559,СТОЛОВАЯ,"город Москва, 5-я улица Соколиной Горы, дом 6, строение 3"
184954,Донер,"город Москва, улица Плеханова, дом 9"
176870,Маэстро пицца,"город Москва, Семёновская площадь, дом 1"
178260,Starhit cafe,"город Москва, Семёновская площадь, дом 1"
178261,Кафе Руккола,"город Москва, Семёновская площадь, дом 1"
178262,Кафетерий,"город Москва, Семёновская площадь, дом 1"
